transaction_id,transaction_time,card_number,customer_id,merchant_id,merchant_name,merchant_region,amount,category
c0f18e94-5196-47f3-88bd-9bc182a6e0d2,2025-03-21 09:41:12.139603,****-****-****-6608,0b440498-67fb-434f-af3b-674848e8d212,71c6add6-66a0-427e-a664-affc168602a8,송이,경북,287932.41,식음료
ae777f6a-293a-4f5b-99be-32b32529501a,2025-01-31 20:41:15.660543,****-****-****-4781,1554dd42-98d9-4245-973c-890512cea7ef,51514db0-d577-42d0-b035-3e289d713c83,김김,인천,439327.32,식음료
de596ed9-5d9d-43f6-97aa-f49d141880fa,2025-04-21 18:43:25.590454,****-****-****-9710,356661b7-37ad-420c-9d81-55db72f06c2f,c3dc9eda-23e0-4d64-8510-ea376b97a6f1,(주) 김양김,제주,838510.07,의료
1e189a98-7e09-418c-900b-e875ac05b549,2025-02-23 21:12:12.635597,****-****-****-5155,99f8a525-cc8e-414e-a3ec-490d7e64797d,5248edef-5993-4dd2-8e29-186164385616,박이,충남,992701.22,식음료
2d029f0f-c57f-42ab-8ac2-b076bb6e8e58,2025-02-23 22:56:54.204634,****-****-****-7055,611b0341-c7a9-4003-9c14-2d5b294f2c9a,c3e783b4-8b1a-44b3-bb69-3531dee7aecc,이고,전북,570954.49,식음료
590d9881-6bf8-46d7-968c-20fa8c07c8af,2025-02-06 22:10:23.586757,****-****-****-1177,4cddd4c6-01dc-4092-a84e-faf1aeb5520b,da12da55-daf8-44c8-827d-569aa2e7fa5b,주식회사 이,전남,444448.38,교육
9644dbfe-1628-4a73-9de9-1849850af861,2025-02-05 18:52:46.869419,****-****-****-4700,4ee08eab-2b59-462e-93ea-4f31109fa93b,be599a2d-7e14-4f9b-a85b-154e723ab517,유한회사 김,대구,223992.67,금융서비스
662369c0-4892-4771-af8c-8a31410eeba5,2025-03-10 09:18:32.130346,****-****-****-1841,508d8d2a-8d87-4201-bfc5-2e394b3b4f54,7d9cc257-3e4b-44a7-b0cd-8840bc7025d1,이박,경북,311008.57,교육
db6ea948-b7dd-460f-a585-eed2e77a645c,2025-04-25 03:28:48.143902,****-****-****-5396,4048d75c-45de-41ee-8178-098d360e61fc,fee5bca4-2ab0-4685-b77d-5abddf11e4b7,(유) 김,충북,402208.96,보험
a6219e7e-0972-4368-be4e-4897fccb406c,2025-02-07 06:50:39.921838,****-****-****-1845,d62ed2f0-59ed-4dab-8946-b94af72eefea,9e6aee5e-0045-41d3-a624-8d62783b5991,한박김,충북,565037.17,금융서비스
7458da9f-112f-4f50-b7ac-205a3604d5b0,2025-01-30 23:26:15.175593,****-****-****-6705,82c5f4b3-2827-4390-880b-a50c42f18c7e,7a0e0383-735b-4787-afdc-8726d05f5769,김이서,강원,213017.58,쇼핑
f2b586ad-7f5a-4e03-9fa3-78e514c9b2d3,2025-02-03 10:20:53.066669,****-****-****-9162,38339f45-26d9-42bf-bc5e-0fc61dc58808,d5270964-887b-4f1b-a280-3440751362a1,배엄김,대구,69826.94,식음료
98795954-aa1a-4d20-b543-9896fc9d444e,2025-01-28 16:04:58.341323,****-****-****-7411,3c986ab0-2764-4f0c-ba1e-19bc4ea0f6f9,06dceae8-e00e-4acc-a680-1489d40e88ad,유한회사 민고최,광주,468849.57,통신
bdd4679c-7b96-459c-97b2-b89f5d2ebef4,2025-03-21 10:18:00.975763,****-****-****-2142,01c5c16e-27c8-4127-8052-558d9e95be5d,cd59e31d-9bb7-4910-96e8-3fea6b89aa93,(주) 박문김,충북,883390.06,식음료
c0f10363-142f-409e-af7a-d2b736e68820,2025-01-31 14:29:25.758626,****-****-****-7906,62a054ee-2ab9-4851-8199-d33aa4ef0faf,5b3e3ff8-5504-43ea-becf-d2d350710385,김박,전북,39157.65,식음료
fea16b0c-52a9-4580-9102-4e403ff7d071,2025-03-10 12:29:52.289655,****-****-****-4426,2dffd5ae-5c8a-4cd2-9a27-3020e0231d57,2d538de5-f3f3-49d4-8731-6a1a9f176ce4,차박한,대구,821972.99,쇼핑
a7cac116-6e63-404c-8af2-4789d0789513,2025-04-15 13:12:16.439266,****-****-****-9482,6bb7f736-f240-43f0-bdbc-53159fe69600,799cb997-8350-4e89-8ae9-d8ab75b5fb83,주식회사 김문이,부산,998705.98,여행
777f6bfc-2f44-4326-a107-5db375302b98,2025-02-24 06:51:34.368711,****-****-****-7635,cddf9b61-208c-4954-8e81-47af0127d381,25a142f9-b423-4934-83e6-fb10a07602e9,김박박,강원,159403.31,여행
7665743e-057d-48a6-ae0b-77889c077e00,2025-04-15 22:38:08.100721,****-****-****-8948,38a6e443-54f7-4642-af3b-980f1d4dca5f,ada3b3f9-e8ed-4cd6-b57b-832d68153761,유한회사 서,전북,208361.43,식음료
934774a4-4979-4578-aba7-7490593b7018,2025-03-04 22:00:55.740602,****-****-****-1047,cb0fdae2-a589-4fab-b6f7-928f4c77fdc9,01708b43-edfd-4fca-88be-0c10ede7e198,김김김,충남,130927.65,교통
16f66efd-01e9-4757-bd8b-1f749bda807b,2025-01-30 20:08:31.468133,****-****-****-7325,cab98f27-7799-443a-a5d2-8139248c8a6c,380d806e-722b-4da7-b290-bfbc8051e427,김최,제주,241982.14,교통
67084003-57e8-4ab3-98e5-aa76b380096f,2025-03-24 02:33:43.115674,****-****-****-5088,320201fa-4984-4fd6-8534-08ddbd87675f,273ecdba-a8fd-49f1-be27-388dc14b45e0,주식회사 김,경북,386675.45,쇼핑
8a1c173a-62b8-47f4-93e8-d69cbc124af2,2025-04-11 12:50:37.227997,****-****-****-7633,8e03ad37-e424-4481-8e94-af1eadb39074,d2031832-60b7-4ed2-b3e6-c7ee16a2e0cf,(주) 박고이,서울,709129.15,의료
abc5e9c4-ad08-4aac-89ef-44db514adf65,2025-03-08 16:42:48.545457,****-****-****-1340,ac7c4e5c-909a-4d1b-aa68-d1a1367d49fd,a64c1491-2b22-4fb7-a5f4-09f0d7f620fd,(주) 김송이,서울,190490.78,통신
63b6fdb2-cba6-49b0-b21e-bb754e73790d,2025-02-17 03:07:01.467306,****-****-****-3908,f16d8069-ff33-4ae7-bf5b-da4cb2240a06,b7e1b6d3-a9e6-4178-9ead-aee796595d24,이김임,경북,852389.18,교육
c6cd4123-034e-4bd6-8ea5-3f2e83cedceb,2025-03-27 20:52:00.215771,****-****-****-9979,56cc3e7c-d0f2-446b-bd96-6a1be72e6c38,43befbc1-b962-4599-9c9a-3a2b729b05f5,(유) 김박주,광주,599605.93,식음료
79b0face-2251-4b86-9310-7d8af4e5acca,2025-03-10 22:59:24.168856,****-****-****-6983,ffcc0e08-a4c1-4923-a2b5-db98e2231a91,a8132680-806f-4476-985d-c7dc2c0f3c31,유최,전북,224611.89,교통
57bd14c9-5e97-49cc-a87d-dac71a6b6fbb,2025-04-04 12:08:26.340647,****-****-****-4688,b6fb63ea-21d2-4731-90e4-251d289c6e63,cbc681e8-2f66-4f98-8985-e8d6a8670061,조허,강원,486678.47,의료
278909dc-3fc3-47b6-b355-152ab6bd81cc,2025-04-11 07:57:14.127507,****-****-****-1270,dbbb8b3f-0900-4d1f-9500-7be4a013a1f1,273ead70-2b90-420c-84c2-06cd318faf20,황허,인천,74836.74,통신
31e8a440-8c57-48ef-a93e-d401104069f3,2025-02-10 09:49:36.230032,****-****-****-3856,3fc18df4-2d0e-4bea-a42e-abfa85e7e2a1,44eedf29-1f45-4d5e-aa1c-0c5ec9ce9985,차진강,충남,842848.18,교통
a202a1f8-b6eb-4fec-9ab5-58ff16e4fb98,2025-03-16 00:40:46.108412,****-****-****-8808,b424e6fc-9a57-4f00-a8ea-a2644ff677be,1f4a952f-08a4-4400-93da-ee4c258e3842,주식회사 안,충북,277343.55,의료
e07a109e-146f-4afb-8381-08e57c0a8d44,2025-04-24 14:02:41.840993,****-****-****-2775,ffe3f014-fe38-4714-8d14-8e23715718a6,9879bd1c-2bb3-407c-b2be-ee2ed093aaeb,(유) 박이박,울산,815505.87,엔터테인먼트
e9802865-1f78-4492-9f6d-4c828fea81c4,2025-01-30 12:08:50.377321,****-****-****-9880,e0e5b573-9f44-435e-9589-093b28d4b522,b0e99676-8e31-4020-b68c-cb3d4c27e1a3,유한회사 이,부산,52667.68,의료
0b7632dc-d524-4afb-b510-99a40245d6ac,2025-04-17 18:14:14.495584,****-****-****-4038,00cbfc6d-a266-4be4-bc14-9a27e376df9b,932c3ac2-4186-475c-80bd-ece65fd1a2dc,박우이,제주,884403.53,여행
2069183f-131c-41d0-869b-b73aa43f27e7,2025-04-14 21:57:24.986531,****-****-****-3871,a7febe29-dbaa-4cca-aefc-8832df2cf515,c45360d7-679f-4f14-9460-49a32c00a9d2,이김송,부산,572007.0,교육
237eb397-e1ef-4541-857c-ee5a193e9481,2025-04-13 22:54:16.833027,****-****-****-9106,f86aae10-fcf8-4bae-adfe-90face24d233,29b2f5f8-ee5c-46f4-9d6c-eee6eda8f962,(유) 이,전북,598571.6,식음료
8b6b449c-8fb1-4c16-8b0d-02b6ee1067c9,2025-03-15 12:42:25.762099,****-****-****-9788,c6499928-e494-40a9-aa66-13af15f0c047,5beb19af-1d61-48e5-8db4-99f3263e6984,윤강,충북,604465.05,금융서비스
3362e7a6-c6b2-4023-aaca-7f11ed5588fe,2025-03-07 22:57:25.288255,****-****-****-2155,4356e11c-fea5-4ed0-956e-7d73ea2b6e22,7c433dc9-47cc-4bda-a36c-80624a0ff308,최백이,강원,424345.88,의료
07584a92-0deb-43b2-87ad-1f89c6c03df7,2025-03-23 01:30:20.084020,****-****-****-4285,76daafe3-af86-4d83-a00d-643b70b11827,9143f5e7-5740-460f-be91-68d6f818bcab,(주) 황,경기,230344.66,엔터테인먼트
47734296-bb23-4e7f-a50b-6af3ccfbf033,2025-03-03 03:55:33.027506,****-****-****-8015,df6d6c92-c7a5-4f8f-b10f-a5cadf9baf85,144c0e60-3266-4e2a-9fbb-ef0823b3d441,(유) 신이박,경기,72173.46,통신
681ba437-d791-43db-b4a3-c8e55ae606af,2025-03-14 08:58:37.612773,****-****-****-7317,6d5450dc-076d-4cf0-ba94-aa36b2bd6e4d,65190a8d-c014-436f-9b55-ae0ca7014830,이문,부산,75965.78,쇼핑
469258e5-7d70-41b9-a445-d4b3dff3d72f,2025-01-30 19:35:14.148522,****-****-****-8752,dfcd26cc-2fe0-4bcf-a46a-7c3afcb34ed7,8695b3f0-3f35-439a-ac2e-b941ced791b5,정박,울산,802702.38,의료
d5d23710-7891-458e-93ee-8f6e4a1740fa,2025-02-20 00:44:05.112533,****-****-****-6433,b09a38a0-5c0e-4fe8-a3e8-d50c2e84aff5,adf1ae5f-4de6-4297-baa3-4fb2c6350a25,(유) 이,광주,599205.1,교통
d47cde38-c50f-4c72-bff7-028c4383aa1a,2025-04-24 09:29:43.297900,****-****-****-3034,c3503496-9bde-4bec-879c-c77ad8a9df84,041922eb-3386-403c-afe1-09373e8dda80,홍최,전남,700837.46,보험
1761c927-e3c0-4280-a657-12e7bdc22641,2025-01-26 13:30:32.130669,****-****-****-6166,ccb84f24-afac-4af1-8cf9-5cb8f99005dc,1aa23615-b1c9-4aff-9fd1-d064d84e713d,정이,경남,142235.47,의료
eee7433b-0ca4-4405-a820-b2fd7b3c68ec,2025-02-05 11:08:13.455628,****-****-****-7344,b4f29629-cbd2-4c4b-bb14-6f254d104853,d3292c4b-8756-48d7-b194-1bae91f19288,고강조,대전,187727.75,쇼핑
8b0d4ffd-6ae7-4a0d-a9b6-2ed7960bc6af,2025-03-05 07:36:53.070616,****-****-****-4474,cf2cacee-3940-461c-bbaf-d4f5d1f59a2d,170e9700-68d0-4fed-b158-432eb95d0741,주서,광주,800740.94,쇼핑
af13c209-96c5-4740-ac93-83e5ae9a1421,2025-04-11 20:39:56.160928,****-****-****-4773,43928f6f-ba8a-4dc7-b91c-352fab87c157,3f28d192-de63-407f-8a4d-5abb87bafbfa,(주) 김이전,울산,273979.5,교통
548b1106-bb48-477e-a8e3-bbf7beb8eaa1,2025-04-23 11:27:25.881905,****-****-****-3121,de50385a-93bd-4678-9421-59ee372f89ff,e54847a5-5894-417a-88f8-a25053d1d26b,(주) 임신권,경북,843322.17,쇼핑
f70c5164-e8ca-4399-8a51-cd8a7f1545a2,2025-04-08 00:40:44.538391,****-****-****-6895,d3a6ce23-6a39-41a3-9eca-7cf2b35b1110,da951796-1e09-4d04-85f1-22464b190925,김양송,강원,642483.47,쇼핑
a42b9d77-932a-4898-9eaf-ae8ee627475d,2025-04-14 06:30:54.690517,****-****-****-4775,85d40bbc-4838-40c4-8ae9-7f40acc9ded7,92a16ca6-31c0-4f28-96cb-19a969e756be,(유) 장,인천,779134.85,통신
429d18dc-bca2-475e-941d-c22bbdac30fb,2025-03-02 06:57:12.360618,****-****-****-8457,0a1a8929-1c07-4106-a194-dc2f41705e90,3166ef28-da40-4a61-9237-1f568eccdb18,(유) 김이김,제주,588775.47,통신
e695f1e2-8041-4d4e-b7d8-0c8ad7466a55,2025-01-29 19:09:40.986681,****-****-****-1487,a783ab98-efef-46b0-accb-3414d84da520,9b2e4588-2b4d-4b25-be18-d458df97b1d9,황서권,제주,513807.86,여행
6b0d6a03-065c-41d0-ab65-ba006432b064,2025-01-27 19:19:53.449787,****-****-****-5276,9a5199e6-f0dc-450e-af52-d36fae65c71c,899be15e-abe4-416e-8729-412010a8221d,류장성,전남,788483.47,식음료
b1dfc466-3721-4450-ac9f-c575c2b12d9b,2025-02-17 04:52:08.112013,****-****-****-2912,78b5cb14-ce0c-4f57-9bf0-3ff7197d5721,7ab8e575-4038-45aa-88d6-07365bccf62a,송정,전북,308084.62,식음료
c3373010-d734-4b74-a898-170ca7369681,2025-04-23 13:11:19.841535,****-****-****-2374,1a37fb06-be1f-4340-8f70-2fecb567d508,cdbb3147-c2ee-4127-b4ca-8daf06827818,김고김,대구,335238.49,금융서비스
1ec39436-de72-48e7-9c0b-a1045f4c493c,2025-02-17 01:45:44.397261,****-****-****-2598,8401949f-ef6f-4e82-a9bc-42b76c5c8e21,aa9a423b-1188-4a5d-9098-823d7198ef85,이이박,전북,280559.73,여행
d85d8917-67dc-4b2d-937c-32f74df12607,2025-03-19 15:34:53.705285,****-****-****-5929,1b004876-a0ab-4a6d-973f-a91d96351800,3e1334f6-f90f-47c3-8059-68efcb3a201b,주식회사 김최김,전북,998328.26,교육
0253b185-705d-46f7-8774-c3174da68f38,2025-04-10 21:07:19.881498,****-****-****-8190,1cb6e477-21f1-4d50-a523-4810af9d43db,675ce7e6-1d80-4c58-bbc2-0531932ffd43,유한회사 이,전남,238872.56,식음료
50d2d097-71e7-4c7b-ad98-d83eef0d3848,2025-04-18 09:39:30.845310,****-****-****-5620,d1b01547-ff4c-4c90-bee6-fd7739562c25,ead8cfbb-4aee-4cb5-ba2b-4af5dd56e7ba,이장,전북,142126.29,교통
d196d633-4b0b-4952-9716-9d0b92652f17,2025-02-10 22:44:16.613680,****-****-****-5077,65a6614e-7752-49f2-8990-7f239c21ab94,dbc2b1dd-41b8-44a9-9028-dac011515f29,이차,강원,758502.65,보험
8487d7d4-9249-493c-aa93-c9f731f124ad,2025-01-27 03:52:01.469961,****-****-****-9229,ee254639-3224-49d3-89e5-f01c4491ae12,28bb65cf-6db6-4680-a57e-b3706215099b,조김박,전남,880376.06,교통
66a9f5c3-4f3f-4c76-928b-180fa0a1641b,2025-02-24 19:16:29.076570,****-****-****-6314,0df99681-3114-4d0f-adab-a85c96f7dbc2,5ccc6248-d5f4-43f7-8227-60a96ef13ac0,이강,전남,22985.9,엔터테인먼트
dbfe5410-3e74-4eb6-bfc7-71d1aebc73b5,2025-02-28 03:58:01.350051,****-****-****-1250,ba7988c7-f926-4916-a6bc-7028e871acbe,1f34837e-106c-46d5-b584-c956bc3ee0e9,김김,대전,229023.83,쇼핑
ba1d825d-d878-4017-b7b1-cdb672441627,2025-02-28 00:58:17.204263,****-****-****-2529,bc1e294b-f8fc-4997-a652-6a0de8c18763,12e850bb-f4f7-4d8f-aeb0-1a7e1b69b0d7,(유) 박,경기,580791.8,식음료
1023ed4f-7869-4daa-9c16-e8fea39e0268,2025-04-03 02:12:39.748274,****-****-****-2777,f1b89c1a-c98b-4a58-9d67-b47f7836bfd3,77503b9b-ccc3-474f-b559-96bc2d9bddae,박류이,부산,86290.94,교육
fe083661-7d62-46ec-811c-7f2dd0455a42,2025-03-04 13:28:58.525881,****-****-****-4747,0a87274e-ade1-4258-afb0-c46191c7d456,4ed6d33f-7156-4d0e-a959-8ea7380a36b2,주식회사 김권김,울산,348594.76,금융서비스
a8c5a02f-cc69-4ec3-9dfc-3d1e4af43364,2025-04-03 21:37:04.423953,****-****-****-1321,a8c7a365-de39-46d8-8637-d6c53ea78760,cb276861-4953-4c64-9e05-2880d06c061c,김이김,서울,910126.95,의료
4e8d3b5b-6072-496b-85f2-fdca0cb130a0,2025-03-23 06:10:47.525576,****-****-****-9617,82610d64-c32f-41fe-ba87-60d6edd2bda5,7dbc13e9-342f-4cea-bce8-bc102fa5e917,오박,경기,303899.31,금융서비스
d6a31868-a91b-4176-b0c1-d34067fcde79,2025-02-18 11:47:18.365574,****-****-****-4184,27280477-10dc-4158-8926-277932ceca12,46ebf108-6d00-441f-a821-73638e339ca4,주식회사 김,전북,84741.55,여행
b6fcc31a-a851-4d85-a7f0-7c6bbf0aaad7,2025-02-24 06:40:26.072489,****-****-****-6640,116d927b-655a-4762-a226-9ad93a8f6e92,fa9f2cc0-8ad9-4d5d-9938-3f0eae167b8e,(유) 박,경기,390841.79,엔터테인먼트
8919ce0c-ae32-4735-879f-9cdf49bbfa9d,2025-03-11 07:53:53.740896,****-****-****-6986,fa644b70-cbfe-4ff2-9ab9-0bb02963917d,931eed23-7c31-4b26-b5ba-fd5245440edf,(주) 구,제주,158931.64,교육
5d01cd3b-0f9c-4c6c-a26e-2e036c799f36,2025-04-12 01:07:11.023100,****-****-****-2308,c81f22e4-d395-44b1-be84-79deadd64bda,041fd164-b201-472a-9bb0-cbc17e86d063,홍이,전북,656962.58,의료
11f57c75-bc7f-4b76-a5bf-26b264a09cb9,2025-03-15 17:47:41.862861,****-****-****-6165,4ca274ab-8956-4142-93e3-c64cbd94f390,d0492c07-8a6a-4a60-889e-4848341582f9,유한회사 이박양,전북,176551.46,교육
01bebdd0-0ca3-4127-b7ef-cd9b27b604fa,2025-04-17 21:58:39.446107,****-****-****-8632,79e93006-b58a-4b9d-a235-d1fdfe53ae07,c1903b04-d61d-47b6-99d4-95170ecfdd82,고김,제주,625946.89,여행
eead2de1-dfd1-41a2-858e-803297467af7,2025-04-24 05:27:25.465799,****-****-****-8053,822d5d0a-07a7-4930-a96d-cdcabe90c0f6,6267a84e-f32f-44e9-98f2-02f9c9c402ee,유한회사 김,강원,80908.81,의료
659dce4a-2642-4825-bca7-23af18cd0929,2025-01-26 08:23:33.208512,****-****-****-8538,d776dc3a-58d0-4420-a11a-64146fcad9bc,309e7c27-4bac-47a6-8a4b-7043a48912a4,박이최,전남,831904.97,금융서비스
53679771-1930-4f9c-bff7-654c15c784b6,2025-02-27 19:37:45.830624,****-****-****-6689,0d9f5638-eace-40ff-a97c-2500f90f5900,1e020adc-0d8e-469e-874a-d6729f1aac06,박이김,부산,486490.09,금융서비스
536f4781-de95-4bbc-9101-12336d384813,2025-03-29 14:41:04.038889,****-****-****-2348,fee53f89-3d44-47d8-88a1-1ef4fa2b2881,c0be59f0-794b-4fc2-996a-f6735cc1e4c4,유한회사 이,경남,83882.34,통신
341cfc30-b784-4e43-8b15-bd640e7ac521,2025-04-15 21:45:11.208551,****-****-****-3170,f71e8b7d-5222-42d7-b1c1-1cdf76c6a09f,cf949a89-7c19-4c7e-865a-a5e091e8e1df,진김서,충남,137830.5,보험
557cd129-20c3-480a-ac61-c7269b27fd74,2025-02-05 23:32:08.492250,****-****-****-7383,343de430-b14a-436a-bde4-2dbf92b5f782,9d7aea83-f703-4486-b567-33d026b5722a,유한회사 박,대구,402305.07,금융서비스
bbf631af-758a-4020-9866-d2b854e75ae5,2025-02-05 04:09:11.625418,****-****-****-5465,cfad217e-858e-4caa-8389-cf03374339d4,bb6eca61-023b-4dcf-a7ba-f6daa91cd43e,박김황,대전,652013.27,여행
9138dca8-a3e2-4b10-bbba-d812b051c9a8,2025-04-05 11:02:00.249311,****-****-****-7914,e3320c87-5e48-41a7-a80f-6b5028742b5d,ded4a7cd-a7e4-4562-a683-43dff2a92f37,(유) 김고이,대전,963036.11,엔터테인먼트
0439a2ea-86d5-4854-ae0b-dadb1f2058a1,2025-02-17 20:29:13.158886,****-****-****-5598,ca73a9cb-4927-4a8d-b040-73e47d970fea,199da4b1-1712-4c55-bb14-645aa0adadbc,김김김,광주,175827.17,교통
59a4ae91-fee1-4545-9f71-6d0fbd2d791a,2025-03-11 17:48:26.474990,****-****-****-9894,22332265-376e-4600-bd6e-fde4791ef199,2ed9c7dd-6832-4754-8f8a-6fae44daa27f,장김이,울산,839807.09,쇼핑
09abe0f6-1b24-4b46-9349-c3f78283aa6b,2025-02-11 07:11:58.354311,****-****-****-9597,639b5143-b66f-452d-abcd-50d3443aa4bf,9793bd85-cc00-4546-8efe-71b0c9ebdb3e,김류김,전남,58366.89,금융서비스
475c63b0-3fef-4865-b8fd-04ad83a28ff6,2025-03-28 20:07:59.929430,****-****-****-2784,cb104c07-6ee5-47ff-a76e-df837c152057,848880ed-abc3-4df2-a480-be3b95ed729a,이박,경기,805884.06,통신
b01052f5-3264-42c4-9126-9154f8a788a8,2025-04-01 13:08:59.327904,****-****-****-7299,03b95e9e-6e97-4ed1-9bc3-a6257789c905,0e0b2b7a-8c46-41ef-86dd-aeb2f40c34ee,홍박김,대구,913765.74,여행
262006b0-e500-4b13-b560-564a02851274,2025-04-09 02:24:32.762161,****-****-****-2347,fe357cf5-bb94-4e4c-9f84-c61ab6006b8f,ec7fe65e-b530-4bfc-8465-81e0fc12fc05,(주) 박엄남,인천,437119.82,통신
090c7d40-6173-4694-bc69-4544fc06c734,2025-03-03 12:08:43.203871,****-****-****-2250,166e2c91-e3cb-419a-84fe-ab883aa6873b,5f50930e-a9ac-4650-98c6-371ed41b3f9f,유한회사 이박윤,경북,374220.73,교육
7686bf69-ab30-4ee8-851a-0a7657526281,2025-02-06 11:04:31.897837,****-****-****-2288,281b423d-3b70-4824-8f88-e39132cd3214,79ea5f96-7688-46e3-95ce-36ef4e1abdf9,차박박,울산,37923.26,교육
7684d935-4834-4217-98b2-eb4bba08a73c,2025-04-25 10:27:44.735798,****-****-****-8062,ddc1d3c5-6f1c-4083-b9b3-dab4e96759fb,ef171a8d-1589-4b27-8746-b5a2ed4e1f4f,(주) 엄이김,강원,710588.7,통신
f921ba31-08d8-4316-a0ff-409605d2dbb0,2025-04-06 12:10:40.442803,****-****-****-2357,7f674c9c-8b13-4c9b-a7ac-d7a06110c094,b6188b64-5c9b-4a07-81a0-5d9b0eb9c838,이류,인천,732726.81,여행
b126bb23-6d29-4235-9fb5-13248dd3ffeb,2025-03-30 14:32:34.711079,****-****-****-2226,4147eaa2-ed70-4e8e-83fa-33c96fee9e1d,febe9edb-eeef-4ef1-9499-79c5f4d093b8,(유) 권,충북,442959.56,식음료
fc91a78f-3b81-4d6c-94c4-1004e0badd27,2025-03-26 08:51:57.830863,****-****-****-1794,1ad141fa-6f81-4a45-babe-26be5047d536,084ae2c7-377c-4774-97b7-b2f789a0a546,윤김,경기,682025.41,통신
aeadf4af-8a63-4a99-829c-e6b27fed0591,2025-02-19 22:09:21.663677,****-****-****-8261,e28e4c34-bc63-4e2d-b0b4-a3932cb5b979,ea9a8106-3128-4b13-9113-8605fde810a7,임김,전북,605513.68,교통
159f5bd3-a2a6-451d-9885-90f4b3d237ff,2025-01-25 07:27:20.342445,****-****-****-2116,c367f1e1-27ed-4b6e-9138-2d0684817ee9,955c1e97-0b34-489b-8244-c60a8ee953c2,송박김,경남,979146.98,통신
5b5f3f97-2b43-4398-a6b0-d23e1b040c12,2025-02-07 10:42:16.341654,****-****-****-7366,093f8363-543c-47fd-8415-e312a124755f,a708b540-0170-4b54-b444-6f88db14b818,김김,경기,290395.53,교통
b6166c02-9d1b-4caf-b7fb-a2b88c90b846,2025-02-23 08:31:33.125339,****-****-****-2310,9debb5e7-3ecc-409b-b4cc-78dfa95c1c69,abdfef87-f75c-486e-8bac-3d426bfa2c32,주식회사 김,경기,708698.44,교통
c5dc8877-b95e-4d3a-8680-cf3f2ef763d6,2025-04-05 03:42:28.093855,****-****-****-1906,771e2502-8b48-4766-a2f7-89680c5cbd05,b9da42b3-ef2c-47aa-aada-f0c642cda4f3,(유) 손,대구,642406.82,교통
9c23b0b3-5cc2-4038-bbb5-ea8d5e502806,2025-03-30 06:06:31.818766,****-****-****-2551,539111fb-9f48-422c-8b84-0da64a3c091d,64cc9277-36a2-48c3-9e6d-c4c90d547a4d,최백오,경기,513169.17,식음료
c65e2091-f5d6-4f64-ab34-6359cd7be431,2025-02-20 03:35:20.916350,****-****-****-5341,8ee84df0-ab1d-4ef3-8f07-e79ce91226d6,1792962a-8d14-4e52-bb10-e47245b512dd,유한회사 최,대전,260891.55,보험
8ac4d4e4-9ed8-48c9-b345-2d2897758fdc,2025-04-03 10:11:39.655971,****-****-****-9766,e38a5826-e1fc-49c9-a475-317ab37d1490,a6e3f75b-b5aa-4b70-9fe5-e4ba32c358ad,(유) 류이권,대전,354935.03,엔터테인먼트
b7444e30-2d0b-4713-9efe-a4824bece806,2025-03-13 07:14:12.473778,****-****-****-1717,a2265bd2-7271-4fd0-9222-93cad50643b5,358cafbd-8bd3-44a8-a0ea-4e845ecef4f2,(주) 서,인천,607596.87,금융서비스
6b7ed1ba-13ae-4faf-a699-ebe1153f91ce,2025-03-11 10:34:02.398961,****-****-****-9678,3bd1dc5b-7e31-423a-b405-b64ec90dcf7e,3d05f478-8b96-423b-bb18-010f2a0dab59,최김,전남,970526.6,엔터테인먼트
34560564-fe68-4e00-a847-9b1cac4cb0ef,2025-03-12 19:42:03.891227,****-****-****-5604,b2b37943-b802-4a32-b08f-b72f70f07bcc,50c0b325-2262-45df-aee5-8fcc508d1e2d,손김,부산,946466.89,엔터테인먼트
35108394-9e32-46d9-adaf-58c9d4866b0b,2025-02-01 00:45:51.632657,****-****-****-2044,964ddc27-b283-4f5e-b6d9-fb75b7f28514,2475e88c-3416-4fc3-b239-aee09236fc6b,유송강,충남,117716.62,금융서비스
0e4899ee-a176-42b8-9cb4-84d97c591c3d,2025-02-06 07:16:51.293011,****-****-****-1003,ac7058d0-f86b-423f-995c-1abdee736d35,03d16817-1670-440f-9047-c6a5f097bb13,이한,광주,84825.86,의료
4687d23f-6b8c-48c1-b432-56f73272900e,2025-03-07 01:50:58.026671,****-****-****-5992,aa2788e3-e37b-49ed-8ffd-5d0d642e8534,3774a8ea-b5c0-4f39-966f-4f7f71f54e05,(유) 최김박,경남,114300.62,여행
e347c28a-2624-432f-97dd-ad73ecd4ca4e,2025-03-15 05:46:32.943861,****-****-****-6478,79cbb428-d757-44c0-98e4-5ebe2a6e16dc,461848e6-1569-4d47-b35e-6ae462a8679a,유한회사 이,인천,90382.72,통신
e93b7cbf-17d5-4629-b0e3-e5731832a366,2025-04-06 09:51:03.698420,****-****-****-1218,3a3edbc4-cb90-44e7-91e9-8428d03f6492,9814e7b7-6717-462f-a6aa-be2d7421f6cb,최권김,울산,167100.8,교육
99a20bc8-bb57-4ac6-8aec-68fbfaef3cdf,2025-01-25 17:52:03.552969,****-****-****-3637,8dff8174-5622-43a5-8cff-ea1bea4ad5c1,8988c499-40f3-4d4d-99c7-2b77f6da9685,김김이,인천,87341.98,교통
